time_step,mean_nRMSE,publication_net
108,0.3779999,UNet;12;2;relu
109,0.38388655,UNet;12;2;relu
110,0.3897937,UNet;12;2;relu
111,0.39569184,UNet;12;2;relu
112,0.40162274,UNet;12;2;relu
113,0.40762332,UNet;12;2;relu
114,0.41374013,UNet;12;2;relu
115,0.41996306,UNet;12;2;relu
116,0.42627445,UNet;12;2;relu
117,0.43266997,UNet;12;2;relu
118,0.43916783,UNet;12;2;relu
119,0.44573793,UNet;12;2;relu
120,0.4523315,UNet;12;2;relu
121,0.45893487,UNet;12;2;relu
122,0.46549466,UNet;12;2;relu
123,0.47194764,UNet;12;2;relu
124,0.47830743,UNet;12;2;relu
125,0.48457828,UNet;12;2;relu
126,0.49077407,UNet;12;2;relu
127,0.496895,UNet;12;2;relu
128,0.502946,UNet;12;2;relu
129,0.50896055,UNet;12;2;relu
130,0.51497394,UNet;12;2;relu
131,0.5209795,UNet;12;2;relu
132,0.5269654,UNet;12;2;relu
133,0.53294957,UNet;12;2;relu
134,0.53893906,UNet;12;2;relu
135,0.5449472,UNet;12;2;relu
136,0.5509916,UNet;12;2;relu
137,0.55701095,UNet;12;2;relu
138,0.56300914,UNet;12;2;relu
139,0.56896615,UNet;12;2;relu
140,0.5748653,UNet;12;2;relu
141,0.5807375,UNet;12;2;relu
142,0.58664095,UNet;12;2;relu
143,0.5925569,UNet;12;2;relu
144,0.5984676,UNet;12;2;relu
145,0.6043706,UNet;12;2;relu
146,0.61024594,UNet;12;2;relu
147,0.616116,UNet;12;2;relu
148,0.62200457,UNet;12;2;relu
149,0.627897,UNet;12;2;relu
150,0.63378495,UNet;12;2;relu
151,0.6397007,UNet;12;2;relu
152,0.6456407,UNet;12;2;relu
153,0.6515528,UNet;12;2;relu
154,0.65745527,UNet;12;2;relu
155,0.6633181,UNet;12;2;relu
156,0.66916275,UNet;12;2;relu
157,0.6749812,UNet;12;2;relu
158,0.6807804,UNet;12;2;relu
159,0.68655777,UNet;12;2;relu
160,0.6923491,UNet;12;2;relu
161,0.6981096,UNet;12;2;relu
162,0.7038716,UNet;12;2;relu
163,0.7096439,UNet;12;2;relu
164,0.7154099,UNet;12;2;relu
165,0.7211471,UNet;12;2;relu
166,0.7267988,UNet;12;2;relu
167,0.7323495,UNet;12;2;relu
168,0.7377864,UNet;12;2;relu
169,0.7431186,UNet;12;2;relu
170,0.7483535,UNet;12;2;relu
171,0.75350314,UNet;12;2;relu
172,0.7585722,UNet;12;2;relu
173,0.76359653,UNet;12;2;relu
174,0.7685874,UNet;12;2;relu
175,0.77355987,UNet;12;2;relu
176,0.77848965,UNet;12;2;relu
177,0.78340036,UNet;12;2;relu
178,0.78827477,UNet;12;2;relu
179,0.7931312,UNet;12;2;relu
180,0.79797584,UNet;12;2;relu
181,0.80277205,UNet;12;2;relu
182,0.8075236,UNet;12;2;relu
183,0.8122571,UNet;12;2;relu
184,0.8169567,UNet;12;2;relu
185,0.8216161,UNet;12;2;relu
186,0.82626057,UNet;12;2;relu
187,0.830914,UNet;12;2;relu
188,0.8355852,UNet;12;2;relu
189,0.8402492,UNet;12;2;relu
190,0.8448811,UNet;12;2;relu
191,0.84947866,UNet;12;2;relu
192,0.85402817,UNet;12;2;relu
193,0.8585178,UNet;12;2;relu
194,0.86297095,UNet;12;2;relu
195,0.867415,UNet;12;2;relu
196,0.87185884,UNet;12;2;relu
197,0.8762991,UNet;12;2;relu
198,0.8807112,UNet;12;2;relu
199,0.88507026,UNet;12;2;relu
200,0.889365,UNet;12;2;relu
1,0.00601867,UNet;12;2;relu
2,0.007988127,UNet;12;2;relu
3,0.009985255,UNet;12;2;relu
4,0.012645607,UNet;12;2;relu
5,0.015073462,UNet;12;2;relu
6,0.017337428,UNet;12;2;relu
7,0.019644044,UNet;12;2;relu
8,0.022356167,UNet;12;2;relu
9,0.02468609,UNet;12;2;relu
10,0.026724141,UNet;12;2;relu
11,0.028817313,UNet;12;2;relu
12,0.030419901,UNet;12;2;relu
13,0.03231389,UNet;12;2;relu
14,0.034118794,UNet;12;2;relu
15,0.03603884,UNet;12;2;relu
16,0.03742216,UNet;12;2;relu
17,0.038500745,UNet;12;2;relu
18,0.039901927,UNet;12;2;relu
19,0.041379225,UNet;12;2;relu
20,0.043094784,UNet;12;2;relu
21,0.044672694,UNet;12;2;relu
22,0.046210453,UNet;12;2;relu
23,0.04798188,UNet;12;2;relu
24,0.04967682,UNet;12;2;relu
25,0.051645454,UNet;12;2;relu
26,0.05366777,UNet;12;2;relu
27,0.055722278,UNet;12;2;relu
28,0.057591625,UNet;12;2;relu
29,0.05935418,UNet;12;2;relu
30,0.0609514,UNet;12;2;relu
31,0.06267048,UNet;12;2;relu
32,0.06441315,UNet;12;2;relu
33,0.066224284,UNet;12;2;relu
34,0.06809763,UNet;12;2;relu
35,0.07011552,UNet;12;2;relu
36,0.072198555,UNet;12;2;relu
37,0.07422987,UNet;12;2;relu
38,0.07621392,UNet;12;2;relu
39,0.07797118,UNet;12;2;relu
40,0.07964925,UNet;12;2;relu
41,0.08134831,UNet;12;2;relu
42,0.08284086,UNet;12;2;relu
43,0.0843438,UNet;12;2;relu
44,0.08598777,UNet;12;2;relu
45,0.08747584,UNet;12;2;relu
46,0.08899265,UNet;12;2;relu
47,0.09037668,UNet;12;2;relu
48,0.09184141,UNet;12;2;relu
49,0.09340902,UNet;12;2;relu
50,0.094950564,UNet;12;2;relu
51,0.096417926,UNet;12;2;relu
52,0.09786181,UNet;12;2;relu
53,0.099378996,UNet;12;2;relu
54,0.1009116,UNet;12;2;relu
55,0.102281265,UNet;12;2;relu
56,0.10363432,UNet;12;2;relu
57,0.104760975,UNet;12;2;relu
58,0.105755776,UNet;12;2;relu
59,0.10677684,UNet;12;2;relu
60,0.10794528,UNet;12;2;relu
61,0.1091681,UNet;12;2;relu
62,0.110385075,UNet;12;2;relu
63,0.11157911,UNet;12;2;relu
64,0.11290891,UNet;12;2;relu
65,0.114448465,UNet;12;2;relu
66,0.116174094,UNet;12;2;relu
67,0.1180599,UNet;12;2;relu
68,0.12014462,UNet;12;2;relu
69,0.122250676,UNet;12;2;relu
70,0.12442134,UNet;12;2;relu
71,0.12670942,UNet;12;2;relu
72,0.1289444,UNet;12;2;relu
73,0.13113238,UNet;12;2;relu
74,0.13319786,UNet;12;2;relu
75,0.13514751,UNet;12;2;relu
76,0.13708289,UNet;12;2;relu
77,0.1391291,UNet;12;2;relu
78,0.14132681,UNet;12;2;relu
79,0.14360799,UNet;12;2;relu
80,0.14591114,UNet;12;2;relu
81,0.14822659,UNet;12;2;relu
82,0.15055981,UNet;12;2;relu
83,0.15299341,UNet;12;2;relu
84,0.15552385,UNet;12;2;relu
85,0.15801156,UNet;12;2;relu
86,0.16054396,UNet;12;2;relu
87,0.16318634,UNet;12;2;relu
88,0.16588862,UNet;12;2;relu
89,0.16864295,UNet;12;2;relu
90,0.17144644,UNet;12;2;relu
91,0.17423972,UNet;12;2;relu
92,0.17710967,UNet;12;2;relu
93,0.180153,UNet;12;2;relu
94,0.18338436,UNet;12;2;relu
95,0.18675065,UNet;12;2;relu
96,0.19022965,UNet;12;2;relu
97,0.19376297,UNet;12;2;relu
98,0.19730999,UNet;12;2;relu
99,0.20093279,UNet;12;2;relu
100,0.20466489,UNet;12;2;relu
101,0.20850664,UNet;12;2;relu
102,0.2124696,UNet;12;2;relu
103,0.2164943,UNet;12;2;relu
104,0.22054495,UNet;12;2;relu
105,0.22468787,UNet;12;2;relu
106,0.22891891,UNet;12;2;relu
107,0.23319496,UNet;12;2;relu
108,0.23751347,UNet;12;2;relu
109,0.2418879,UNet;12;2;relu
110,0.24637875,UNet;12;2;relu
111,0.25102022,UNet;12;2;relu
112,0.25579733,UNet;12;2;relu
113,0.26061213,UNet;12;2;relu
114,0.26541555,UNet;12;2;relu
115,0.27019626,UNet;12;2;relu
116,0.2749703,UNet;12;2;relu
117,0.27975693,UNet;12;2;relu
118,0.28446794,UNet;12;2;relu
119,0.28918263,UNet;12;2;relu
120,0.2938677,UNet;12;2;relu
121,0.29851252,UNet;12;2;relu
122,0.30312997,UNet;12;2;relu
123,0.3077389,UNet;12;2;relu
124,0.31227648,UNet;12;2;relu
125,0.3167399,UNet;12;2;relu
126,0.32121187,UNet;12;2;relu
127,0.32575673,UNet;12;2;relu
128,0.33030707,UNet;12;2;relu
129,0.33487362,UNet;12;2;relu
130,0.33951104,UNet;12;2;relu
131,0.3442379,UNet;12;2;relu
132,0.3490516,UNet;12;2;relu
133,0.35396427,UNet;12;2;relu
134,0.35904318,UNet;12;2;relu
135,0.36420083,UNet;12;2;relu
136,0.36938155,UNet;12;2;relu
137,0.37460166,UNet;12;2;relu
138,0.3798904,UNet;12;2;relu
139,0.3853069,UNet;12;2;relu
140,0.3908939,UNet;12;2;relu
141,0.39662585,UNet;12;2;relu
142,0.40244612,UNet;12;2;relu
143,0.4083186,UNet;12;2;relu
144,0.4142592,UNet;12;2;relu
145,0.42027223,UNet;12;2;relu
146,0.42629313,UNet;12;2;relu
147,0.43237114,UNet;12;2;relu
148,0.43854085,UNet;12;2;relu
149,0.44483674,UNet;12;2;relu
150,0.45119476,UNet;12;2;relu
151,0.4576065,UNet;12;2;relu
152,0.46408194,UNet;12;2;relu
153,0.47063524,UNet;12;2;relu
154,0.47725302,UNet;12;2;relu
155,0.48390535,UNet;12;2;relu
156,0.4906099,UNet;12;2;relu
157,0.4973106,UNet;12;2;relu
158,0.5039713,UNet;12;2;relu
159,0.51061463,UNet;12;2;relu
160,0.51727337,UNet;12;2;relu
161,0.5239965,UNet;12;2;relu
162,0.53077406,UNet;12;2;relu
163,0.53764963,UNet;12;2;relu
164,0.5446243,UNet;12;2;relu
165,0.5516614,UNet;12;2;relu
166,0.5587744,UNet;12;2;relu
167,0.56594634,UNet;12;2;relu
168,0.57316166,UNet;12;2;relu
169,0.5804471,UNet;12;2;relu
170,0.5877842,UNet;12;2;relu
171,0.5951291,UNet;12;2;relu
172,0.60246813,UNet;12;2;relu
173,0.6098283,UNet;12;2;relu
174,0.6171886,UNet;12;2;relu
175,0.6245115,UNet;12;2;relu
176,0.6318167,UNet;12;2;relu
177,0.63906235,UNet;12;2;relu
178,0.64625275,UNet;12;2;relu
179,0.65342903,UNet;12;2;relu
180,0.66062146,UNet;12;2;relu
181,0.667827,UNet;12;2;relu
182,0.67507464,UNet;12;2;relu
183,0.6822938,UNet;12;2;relu
184,0.68947035,UNet;12;2;relu
185,0.69668245,UNet;12;2;relu
186,0.70385617,UNet;12;2;relu
187,0.71096027,UNet;12;2;relu
188,0.71797997,UNet;12;2;relu
189,0.72494143,UNet;12;2;relu
190,0.73181504,UNet;12;2;relu
191,0.7386565,UNet;12;2;relu
192,0.7455087,UNet;12;2;relu
193,0.75240237,UNet;12;2;relu
194,0.75927025,UNet;12;2;relu
195,0.76607555,UNet;12;2;relu
196,0.7728257,UNet;12;2;relu
197,0.77955836,UNet;12;2;relu
198,0.78631693,UNet;12;2;relu
199,0.7930699,UNet;12;2;relu
200,0.7998379,UNet;12;2;relu
1,0.0053497353,UNet;12;2;relu
2,0.0079023875,UNet;12;2;relu
3,0.010598393,UNet;12;2;relu
4,0.013284986,UNet;12;2;relu
5,0.015891379,UNet;12;2;relu
6,0.017944295,UNet;12;2;relu
7,0.020547587,UNet;12;2;relu
8,0.022991698,UNet;12;2;relu
9,0.025349615,UNet;12;2;relu
10,0.027864072,UNet;12;2;relu
11,0.029970491,UNet;12;2;relu
12,0.03227166,UNet;12;2;relu
13,0.034790795,UNet;12;2;relu
14,0.037034716,UNet;12;2;relu
15,0.039347485,UNet;12;2;relu
16,0.041770063,UNet;12;2;relu
17,0.043926667,UNet;12;2;relu
18,0.046221923,UNet;12;2;relu
19,0.048434723,UNet;12;2;relu
20,0.0509581,UNet;12;2;relu
21,0.053428594,UNet;12;2;relu
22,0.055482388,UNet;12;2;relu
23,0.05738368,UNet;12;2;relu
24,0.05929027,UNet;12;2;relu
25,0.060994245,UNet;12;2;relu
26,0.06258957,UNet;12;2;relu
27,0.06419332,UNet;12;2;relu
28,0.065777935,UNet;12;2;relu
29,0.06707277,UNet;12;2;relu
30,0.06838884,UNet;12;2;relu
31,0.07003245,UNet;12;2;relu
32,0.0715621,UNet;12;2;relu
33,0.0730611,UNet;12;2;relu
34,0.07471587,UNet;12;2;relu
35,0.07643273,UNet;12;2;relu
36,0.07784677,UNet;12;2;relu
37,0.079365626,UNet;12;2;relu
38,0.08111832,UNet;12;2;relu
39,0.083030865,UNet;12;2;relu
40,0.0848302,UNet;12;2;relu
41,0.08671473,UNet;12;2;relu
42,0.088736154,UNet;12;2;relu
43,0.09057808,UNet;12;2;relu
44,0.0924128,UNet;12;2;relu
45,0.09419727,UNet;12;2;relu
46,0.096131854,UNet;12;2;relu
47,0.09788673,UNet;12;2;relu
48,0.0995727,UNet;12;2;relu
49,0.10129832,UNet;12;2;relu
50,0.102820404,UNet;12;2;relu
51,0.10437901,UNet;12;2;relu
52,0.10588748,UNet;12;2;relu
53,0.10736863,UNet;12;2;relu
54,0.10877165,UNet;12;2;relu
55,0.110034056,UNet;12;2;relu
56,0.111436516,UNet;12;2;relu
57,0.11270109,UNet;12;2;relu
58,0.11393171,UNet;12;2;relu
59,0.115069404,UNet;12;2;relu
60,0.11617498,UNet;12;2;relu
61,0.11737016,UNet;12;2;relu
62,0.1186534,UNet;12;2;relu
63,0.11996962,UNet;12;2;relu
64,0.12125938,UNet;12;2;relu
65,0.122430295,UNet;12;2;relu
66,0.123572476,UNet;12;2;relu
67,0.12488081,UNet;12;2;relu
68,0.12633736,UNet;12;2;relu
69,0.1279935,UNet;12;2;relu
70,0.12989494,UNet;12;2;relu
71,0.1318925,UNet;12;2;relu
72,0.13397774,UNet;12;2;relu
73,0.13620213,UNet;12;2;relu
74,0.13855341,UNet;12;2;relu
75,0.14099348,UNet;12;2;relu
76,0.14348508,UNet;12;2;relu
77,0.1458526,UNet;12;2;relu
78,0.14815708,UNet;12;2;relu
79,0.15045196,UNet;12;2;relu
80,0.15265052,UNet;12;2;relu
81,0.15485387,UNet;12;2;relu
82,0.157009,UNet;12;2;relu
83,0.15908302,UNet;12;2;relu
84,0.16111635,UNet;12;2;relu
85,0.16310093,UNet;12;2;relu
86,0.16507944,UNet;12;2;relu
87,0.16699833,UNet;12;2;relu
88,0.16891523,UNet;12;2;relu
89,0.1708094,UNet;12;2;relu
90,0.1728024,UNet;12;2;relu
91,0.17490548,UNet;12;2;relu
92,0.17709357,UNet;12;2;relu
93,0.17937562,UNet;12;2;relu
94,0.18180713,UNet;12;2;relu
95,0.18436505,UNet;12;2;relu
96,0.1870597,UNet;12;2;relu
97,0.18995897,UNet;12;2;relu
98,0.1930474,UNet;12;2;relu
99,0.19629107,UNet;12;2;relu
100,0.19963007,UNet;12;2;relu
101,0.20300853,UNet;12;2;relu
102,0.20642726,UNet;12;2;relu
103,0.20998153,UNet;12;2;relu
104,0.21364103,UNet;12;2;relu
105,0.21733622,UNet;12;2;relu
106,0.22105122,UNet;12;2;relu
107,0.22480206,UNet;12;2;relu
108,0.22860396,UNet;12;2;relu
109,0.23241694,UNet;12;2;relu
110,0.23617837,UNet;12;2;relu
111,0.23988771,UNet;12;2;relu
112,0.24351943,UNet;12;2;relu
113,0.24711221,UNet;12;2;relu
114,0.25069565,UNet;12;2;relu
115,0.25424454,UNet;12;2;relu
116,0.25775567,UNet;12;2;relu
117,0.26124477,UNet;12;2;relu
118,0.2647034,UNet;12;2;relu
119,0.2681433,UNet;12;2;relu
120,0.2715808,UNet;12;2;relu
121,0.27500516,UNet;12;2;relu
122,0.27847666,UNet;12;2;relu
123,0.28203708,UNet;12;2;relu
124,0.28569803,UNet;12;2;relu
125,0.2894736,UNet;12;2;relu
126,0.29337698,UNet;12;2;relu
127,0.29741943,UNet;12;2;relu
128,0.30162948,UNet;12;2;relu
129,0.3060088,UNet;12;2;relu
130,0.31053138,UNet;12;2;relu
131,0.3151633,UNet;12;2;relu
132,0.31983933,UNet;12;2;relu
133,0.32454133,UNet;12;2;relu
134,0.32928452,UNet;12;2;relu
135,0.33410907,UNet;12;2;relu
136,0.33902296,UNet;12;2;relu
137,0.34398967,UNet;12;2;relu
138,0.34899262,UNet;12;2;relu
139,0.35405228,UNet;12;2;relu
140,0.35912323,UNet;12;2;relu
141,0.36421216,UNet;12;2;relu
142,0.36935422,UNet;12;2;relu
143,0.37455702,UNet;12;2;relu
144,0.3797674,UNet;12;2;relu
145,0.3849633,UNet;12;2;relu
146,0.3901585,UNet;12;2;relu
147,0.3954093,UNet;12;2;relu
148,0.4007495,UNet;12;2;relu
149,0.40613797,UNet;12;2;relu
150,0.41157982,UNet;12;2;relu
151,0.41706228,UNet;12;2;relu
152,0.42257458,UNet;12;2;relu
153,0.42810497,UNet;12;2;relu
154,0.4336742,UNet;12;2;relu
155,0.43931454,UNet;12;2;relu
156,0.44501463,UNet;12;2;relu
157,0.4507711,UNet;12;2;relu
158,0.45658475,UNet;12;2;relu
159,0.4624579,UNet;12;2;relu
160,0.46837252,UNet;12;2;relu
161,0.47434592,UNet;12;2;relu
162,0.48041105,UNet;12;2;relu
163,0.48655865,UNet;12;2;relu
164,0.4927347,UNet;12;2;relu
165,0.4989522,UNet;12;2;relu
166,0.5051982,UNet;12;2;relu
167,0.51148313,UNet;12;2;relu
168,0.5177996,UNet;12;2;relu
169,0.5241366,UNet;12;2;relu
170,0.53049755,UNet;12;2;relu
171,0.536894,UNet;12;2;relu
172,0.5433299,UNet;12;2;relu
173,0.5497832,UNet;12;2;relu
174,0.5562655,UNet;12;2;relu
175,0.5627753,UNet;12;2;relu
176,0.56931734,UNet;12;2;relu
177,0.57590425,UNet;12;2;relu
178,0.5825667,UNet;12;2;relu
179,0.58927464,UNet;12;2;relu
180,0.59598666,UNet;12;2;relu
181,0.6027187,UNet;12;2;relu
182,0.6095179,UNet;12;2;relu
183,0.6164302,UNet;12;2;relu
184,0.6234448,UNet;12;2;relu
185,0.6305499,UNet;12;2;relu
186,0.6377142,UNet;12;2;relu
187,0.64492446,UNet;12;2;relu
188,0.6521894,UNet;12;2;relu
189,0.6595433,UNet;12;2;relu
190,0.6670132,UNet;12;2;relu
191,0.67462826,UNet;12;2;relu
192,0.6823765,UNet;12;2;relu
193,0.6902254,UNet;12;2;relu
194,0.69812113,UNet;12;2;relu
195,0.7060411,UNet;12;2;relu
196,0.71398264,UNet;12;2;relu
197,0.72196364,UNet;12;2;relu
198,0.73003465,UNet;12;2;relu
199,0.7381656,UNet;12;2;relu
200,0.7463391,UNet;12;2;relu
1,0.00702582,UNet;12;2;relu
2,0.009544007,UNet;12;2;relu
3,0.012206808,UNet;12;2;relu
4,0.015381989,UNet;12;2;relu
5,0.018148404,UNet;12;2;relu
6,0.020749986,UNet;12;2;relu
7,0.023143305,UNet;12;2;relu
8,0.025550235,UNet;12;2;relu
9,0.028539527,UNet;12;2;relu
10,0.031262808,UNet;12;2;relu
11,0.034034032,UNet;12;2;relu
12,0.036351733,UNet;12;2;relu
13,0.038849365,UNet;12;2;relu
14,0.041444525,UNet;12;2;relu
15,0.043775704,UNet;12;2;relu
16,0.046600346,UNet;12;2;relu
17,0.049967196,UNet;12;2;relu
18,0.05299177,UNet;12;2;relu
19,0.055734012,UNet;12;2;relu
20,0.05790085,UNet;12;2;relu
21,0.0596198,UNet;12;2;relu
22,0.06156359,UNet;12;2;relu
23,0.063502245,UNet;12;2;relu
24,0.06559864,UNet;12;2;relu
25,0.06743857,UNet;12;2;relu
26,0.06934229,UNet;12;2;relu
27,0.071032695,UNet;12;2;relu
28,0.07254556,UNet;12;2;relu
29,0.07399399,UNet;12;2;relu
30,0.07566403,UNet;12;2;relu
31,0.077493176,UNet;12;2;relu
32,0.079303205,UNet;12;2;relu
33,0.08110715,UNet;12;2;relu
34,0.08286381,UNet;12;2;relu
35,0.08466892,UNet;12;2;relu
36,0.08632868,UNet;12;2;relu
37,0.0880162,UNet;12;2;relu
38,0.08980033,UNet;12;2;relu
39,0.09171643,UNet;12;2;relu
40,0.09344467,UNet;12;2;relu
41,0.09539708,UNet;12;2;relu
42,0.09729913,UNet;12;2;relu
43,0.09946479,UNet;12;2;relu
44,0.10143566,UNet;12;2;relu
45,0.10318,UNet;12;2;relu
46,0.10483552,UNet;12;2;relu
47,0.10668441,UNet;12;2;relu
48,0.10859768,UNet;12;2;relu
49,0.11025957,UNet;12;2;relu
50,0.111873865,UNet;12;2;relu
51,0.11333204,UNet;12;2;relu
52,0.11480106,UNet;12;2;relu
53,0.1163419,UNet;12;2;relu
54,0.118041895,UNet;12;2;relu
55,0.119923405,UNet;12;2;relu
56,0.12191794,UNet;12;2;relu
57,0.123908356,UNet;12;2;relu
58,0.12593192,UNet;12;2;relu
59,0.12810008,UNet;12;2;relu
60,0.13052608,UNet;12;2;relu
61,0.13297713,UNet;12;2;relu
62,0.13557392,UNet;12;2;relu
63,0.138292,UNet;12;2;relu
64,0.14097431,UNet;12;2;relu
65,0.14364496,UNet;12;2;relu
66,0.1464573,UNet;12;2;relu
67,0.14927858,UNet;12;2;relu
68,0.15220393,UNet;12;2;relu
69,0.15548125,UNet;12;2;relu
70,0.15899773,UNet;12;2;relu
71,0.16256094,UNet;12;2;relu
72,0.16614315,UNet;12;2;relu
73,0.1696416,UNet;12;2;relu
74,0.17303762,UNet;12;2;relu
75,0.1764041,UNet;12;2;relu
76,0.17974216,UNet;12;2;relu
77,0.1830762,UNet;12;2;relu
78,0.18629242,UNet;12;2;relu
79,0.18941498,UNet;12;2;relu
80,0.19250657,UNet;12;2;relu
81,0.19552907,UNet;12;2;relu
82,0.19845013,UNet;12;2;relu
83,0.20116615,UNet;12;2;relu
84,0.20379578,UNet;12;2;relu
85,0.20643732,UNet;12;2;relu
86,0.2090247,UNet;12;2;relu
87,0.21155708,UNet;12;2;relu
88,0.21417429,UNet;12;2;relu
89,0.21695887,UNet;12;2;relu
90,0.21987519,UNet;12;2;relu
91,0.22286348,UNet;12;2;relu
92,0.22592618,UNet;12;2;relu
93,0.2290852,UNet;12;2;relu
94,0.232275,UNet;12;2;relu
95,0.23551889,UNet;12;2;relu
96,0.23884402,UNet;12;2;relu
97,0.24226941,UNet;12;2;relu
98,0.24586058,UNet;12;2;relu
99,0.24953933,UNet;12;2;relu
100,0.25324455,UNet;12;2;relu
101,0.25696966,UNet;12;2;relu
102,0.2606882,UNet;12;2;relu
103,0.2644343,UNet;12;2;relu
104,0.26821822,UNet;12;2;relu
105,0.2720644,UNet;12;2;relu
106,0.275926,UNet;12;2;relu
107,0.27982378,UNet;12;2;relu
108,0.2837552,UNet;12;2;relu
109,0.28777495,UNet;12;2;relu
110,0.29183853,UNet;12;2;relu
111,0.29594123,UNet;12;2;relu
112,0.30001777,UNet;12;2;relu
113,0.304037,UNet;12;2;relu
114,0.30798495,UNet;12;2;relu
115,0.311902,UNet;12;2;relu
116,0.31583175,UNet;12;2;relu
117,0.31983832,UNet;12;2;relu
118,0.323984,UNet;12;2;relu
119,0.3282429,UNet;12;2;relu
120,0.33260646,UNet;12;2;relu
121,0.33707145,UNet;12;2;relu
122,0.34157842,UNet;12;2;relu
123,0.34616137,UNet;12;2;relu
124,0.35084593,UNet;12;2;relu
125,0.35564166,UNet;12;2;relu
126,0.36052376,UNet;12;2;relu
127,0.36544818,UNet;12;2;relu
128,0.37039596,UNet;12;2;relu
129,0.3753549,UNet;12;2;relu
130,0.3803314,UNet;12;2;relu
131,0.38532513,UNet;12;2;relu
132,0.39027104,UNet;12;2;relu
133,0.3951862,UNet;12;2;relu
134,0.40008363,UNet;12;2;relu
135,0.40497604,UNet;12;2;relu
136,0.40984732,UNet;12;2;relu
137,0.41468304,UNet;12;2;relu
138,0.41951388,UNet;12;2;relu
139,0.42433524,UNet;12;2;relu
140,0.42913145,UNet;12;2;relu
141,0.4338956,UNet;12;2;relu
142,0.43864578,UNet;12;2;relu
143,0.4433711,UNet;12;2;relu
144,0.44808406,UNet;12;2;relu
145,0.45282322,UNet;12;2;relu
146,0.45760903,UNet;12;2;relu
147,0.46244898,UNet;12;2;relu
148,0.4673182,UNet;12;2;relu
149,0.47221392,UNet;12;2;relu
150,0.4771377,UNet;12;2;relu
151,0.48209113,UNet;12;2;relu
152,0.48709032,UNet;12;2;relu
153,0.49211577,UNet;12;2;relu
154,0.49713588,UNet;12;2;relu
155,0.5021453,UNet;12;2;relu
156,0.5071542,UNet;12;2;relu
157,0.5121836,UNet;12;2;relu
158,0.5172622,UNet;12;2;relu
159,0.5224141,UNet;12;2;relu
160,0.5276516,UNet;12;2;relu
161,0.5329793,UNet;12;2;relu
162,0.5384,UNet;12;2;relu
163,0.5439181,UNet;12;2;relu
164,0.549518,UNet;12;2;relu
165,0.5552053,UNet;12;2;relu
166,0.56095093,UNet;12;2;relu
167,0.5667567,UNet;12;2;relu
168,0.572601,UNet;12;2;relu
169,0.5784755,UNet;12;2;relu
170,0.5843312,UNet;12;2;relu
171,0.5901546,UNet;12;2;relu
172,0.5959145,UNet;12;2;relu
173,0.601627,UNet;12;2;relu
174,0.60729223,UNet;12;2;relu
175,0.61291647,UNet;12;2;relu
176,0.61849004,UNet;12;2;relu
177,0.6239936,UNet;12;2;relu
178,0.629417,UNet;12;2;relu
179,0.6347643,UNet;12;2;relu
180,0.64003867,UNet;12;2;relu
181,0.64526296,UNet;12;2;relu
182,0.6504461,UNet;12;2;relu
183,0.6555743,UNet;12;2;relu
184,0.6606494,UNet;12;2;relu
185,0.66564584,UNet;12;2;relu
186,0.6705501,UNet;12;2;relu
187,0.67537093,UNet;12;2;relu
188,0.68009007,UNet;12;2;relu
189,0.68471307,UNet;12;2;relu
190,0.68924415,UNet;12;2;relu
191,0.6936877,UNet;12;2;relu
192,0.6980399,UNet;12;2;relu
193,0.7023057,UNet;12;2;relu
194,0.7064799,UNet;12;2;relu
195,0.71055865,UNet;12;2;relu
196,0.7145335,UNet;12;2;relu
197,0.7184244,UNet;12;2;relu
198,0.7222391,UNet;12;2;relu
199,0.7259684,UNet;12;2;relu
200,0.72962505,UNet;12;2;relu
1,0.006808186,UNet;12;2;relu
2,0.009347238,UNet;12;2;relu
3,0.011510925,UNet;12;2;relu
4,0.014615493,UNet;12;2;relu
5,0.018281458,UNet;12;2;relu
6,0.021770235,UNet;12;2;relu
7,0.024998039,UNet;12;2;relu
8,0.02845592,UNet;12;2;relu
9,0.031697083,UNet;12;2;relu
10,0.034478817,UNet;12;2;relu
11,0.037228074,UNet;12;2;relu
12,0.03933568,UNet;12;2;relu
13,0.04137366,UNet;12;2;relu
14,0.04356244,UNet;12;2;relu
15,0.045860577,UNet;12;2;relu
16,0.04827963,UNet;12;2;relu
17,0.049951635,UNet;12;2;relu
18,0.05166492,UNet;12;2;relu
19,0.05343595,UNet;12;2;relu
20,0.055401184,UNet;12;2;relu
21,0.057847667,UNet;12;2;relu
22,0.06041583,UNet;12;2;relu
23,0.06254027,UNet;12;2;relu
24,0.0645214,UNet;12;2;relu
25,0.06652917,UNet;12;2;relu
26,0.06841755,UNet;12;2;relu
27,0.070416994,UNet;12;2;relu
28,0.07254095,UNet;12;2;relu
29,0.07443335,UNet;12;2;relu
30,0.07626945,UNet;12;2;relu
31,0.078046724,UNet;12;2;relu
32,0.07984628,UNet;12;2;relu
33,0.08152054,UNet;12;2;relu
34,0.08336618,UNet;12;2;relu
35,0.08541296,UNet;12;2;relu
36,0.08748187,UNet;12;2;relu
37,0.08955225,UNet;12;2;relu
38,0.09165664,UNet;12;2;relu
39,0.093819566,UNet;12;2;relu
40,0.09601801,UNet;12;2;relu
41,0.09814362,UNet;12;2;relu
42,0.10036843,UNet;12;2;relu
43,0.10255143,UNet;12;2;relu
44,0.10473053,UNet;12;2;relu
