time_step,mean_nRMSE,publication_net
143,1.4362127,FNO;12;18;4;gelu
144,1.4425714,FNO;12;18;4;gelu
145,1.447469,FNO;12;18;4;gelu
146,1.4518505,FNO;12;18;4;gelu
147,1.4556017,FNO;12;18;4;gelu
148,1.4576374,FNO;12;18;4;gelu
149,1.4580997,FNO;12;18;4;gelu
150,1.4571325,FNO;12;18;4;gelu
151,1.4551705,FNO;12;18;4;gelu
152,1.4516976,FNO;12;18;4;gelu
153,1.4480695,FNO;12;18;4;gelu
154,1.4474393,FNO;12;18;4;gelu
155,1.4507719,FNO;12;18;4;gelu
156,1.4544891,FNO;12;18;4;gelu
157,1.4581145,FNO;12;18;4;gelu
158,1.4648411,FNO;12;18;4;gelu
159,1.4747849,FNO;12;18;4;gelu
160,1.4801556,FNO;12;18;4;gelu
161,1.4800771,FNO;12;18;4;gelu
162,1.4799598,FNO;12;18;4;gelu
163,1.4814519,FNO;12;18;4;gelu
164,1.4826928,FNO;12;18;4;gelu
165,1.4852401,FNO;12;18;4;gelu
166,1.487455,FNO;12;18;4;gelu
167,1.4865147,FNO;12;18;4;gelu
168,1.4818432,FNO;12;18;4;gelu
169,1.4737675,FNO;12;18;4;gelu
170,1.4633864,FNO;12;18;4;gelu
171,1.4522994,FNO;12;18;4;gelu
172,1.4430504,FNO;12;18;4;gelu
173,1.4379964,FNO;12;18;4;gelu
174,1.4370772,FNO;12;18;4;gelu
175,1.4376967,FNO;12;18;4;gelu
176,1.438523,FNO;12;18;4;gelu
177,1.4387275,FNO;12;18;4;gelu
178,1.4374512,FNO;12;18;4;gelu
179,1.4369156,FNO;12;18;4;gelu
180,1.4361907,FNO;12;18;4;gelu
181,1.4345045,FNO;12;18;4;gelu
182,1.4333589,FNO;12;18;4;gelu
183,1.4337242,FNO;12;18;4;gelu
184,1.4360378,FNO;12;18;4;gelu
185,1.440158,FNO;12;18;4;gelu
186,1.4450243,FNO;12;18;4;gelu
187,1.4488702,FNO;12;18;4;gelu
188,1.4503074,FNO;12;18;4;gelu
189,1.449306,FNO;12;18;4;gelu
190,1.4459364,FNO;12;18;4;gelu
191,1.4406753,FNO;12;18;4;gelu
192,1.4340407,FNO;12;18;4;gelu
193,1.427486,FNO;12;18;4;gelu
194,1.4218061,FNO;12;18;4;gelu
195,1.4177787,FNO;12;18;4;gelu
196,1.4178053,FNO;12;18;4;gelu
197,1.4192559,FNO;12;18;4;gelu
198,1.4161513,FNO;12;18;4;gelu
199,1.4112525,FNO;12;18;4;gelu
200,1.4081446,FNO;12;18;4;gelu
1,0.0053170533,Dil;2;32;2;relu
2,0.0075837323,Dil;2;32;2;relu
3,0.009983741,Dil;2;32;2;relu
4,0.012441979,Dil;2;32;2;relu
5,0.015384308,Dil;2;32;2;relu
6,0.018818542,Dil;2;32;2;relu
7,0.022540273,Dil;2;32;2;relu
8,0.026400188,Dil;2;32;2;relu
9,0.030460563,Dil;2;32;2;relu
10,0.03466059,Dil;2;32;2;relu
11,0.039320964,Dil;2;32;2;relu
12,0.0439767,Dil;2;32;2;relu
13,0.04852418,Dil;2;32;2;relu
14,0.053446338,Dil;2;32;2;relu
15,0.058605522,Dil;2;32;2;relu
16,0.0640191,Dil;2;32;2;relu
17,0.070032515,Dil;2;32;2;relu
18,0.07648876,Dil;2;32;2;relu
19,0.08303062,Dil;2;32;2;relu
20,0.08917028,Dil;2;32;2;relu
21,0.0953333,Dil;2;32;2;relu
22,0.10206617,Dil;2;32;2;relu
23,0.10939783,Dil;2;32;2;relu
24,0.11779373,Dil;2;32;2;relu
25,0.12651055,Dil;2;32;2;relu
26,0.13463901,Dil;2;32;2;relu
27,0.14165807,Dil;2;32;2;relu
28,0.14810081,Dil;2;32;2;relu
29,0.15496692,Dil;2;32;2;relu
30,0.16096786,Dil;2;32;2;relu
31,0.16728069,Dil;2;32;2;relu
32,0.17661703,Dil;2;32;2;relu
33,0.18829726,Dil;2;32;2;relu
34,0.1996342,Dil;2;32;2;relu
35,0.20957664,Dil;2;32;2;relu
36,0.2181672,Dil;2;32;2;relu
37,0.227429,Dil;2;32;2;relu
38,0.24012092,Dil;2;32;2;relu
39,0.25596175,Dil;2;32;2;relu
40,0.27379364,Dil;2;32;2;relu
41,0.29234615,Dil;2;32;2;relu
42,0.31002533,Dil;2;32;2;relu
43,0.32606182,Dil;2;32;2;relu
44,0.34106734,Dil;2;32;2;relu
45,0.35698295,Dil;2;32;2;relu
46,0.37270734,Dil;2;32;2;relu
47,0.38658288,Dil;2;32;2;relu
48,0.39929777,Dil;2;32;2;relu
49,0.4124381,Dil;2;32;2;relu
50,0.42693603,Dil;2;32;2;relu
51,0.44270524,Dil;2;32;2;relu
52,0.45941186,Dil;2;32;2;relu
53,0.47684628,Dil;2;32;2;relu
54,0.49486274,Dil;2;32;2;relu
55,0.51379937,Dil;2;32;2;relu
56,0.53515905,Dil;2;32;2;relu
57,0.5578669,Dil;2;32;2;relu
58,0.57872903,Dil;2;32;2;relu
59,0.5959621,Dil;2;32;2;relu
60,0.6113285,Dil;2;32;2;relu
61,0.6274745,Dil;2;32;2;relu
62,0.6452681,Dil;2;32;2;relu
63,0.6649164,Dil;2;32;2;relu
64,0.6851293,Dil;2;32;2;relu
65,0.703754,Dil;2;32;2;relu
66,0.71976423,Dil;2;32;2;relu
67,0.7346305,Dil;2;32;2;relu
68,0.7497454,Dil;2;32;2;relu
69,0.76612717,Dil;2;32;2;relu
70,0.78379405,Dil;2;32;2;relu
71,0.80202305,Dil;2;32;2;relu
72,0.8193929,Dil;2;32;2;relu
73,0.8339277,Dil;2;32;2;relu
74,0.84488136,Dil;2;32;2;relu
75,0.85356927,Dil;2;32;2;relu
76,0.8618824,Dil;2;32;2;relu
77,0.8724978,Dil;2;32;2;relu
78,0.88639843,Dil;2;32;2;relu
79,0.9019619,Dil;2;32;2;relu
80,0.91719896,Dil;2;32;2;relu
81,0.93128985,Dil;2;32;2;relu
82,0.94389266,Dil;2;32;2;relu
83,0.9545272,Dil;2;32;2;relu
84,0.9639787,Dil;2;32;2;relu
85,0.9733803,Dil;2;32;2;relu
86,0.983447,Dil;2;32;2;relu
87,0.9941548,Dil;2;32;2;relu
88,1.0059792,Dil;2;32;2;relu
89,1.0204878,Dil;2;32;2;relu
90,1.0383996,Dil;2;32;2;relu
91,1.0583761,Dil;2;32;2;relu
92,1.078633,Dil;2;32;2;relu
93,1.0979375,Dil;2;32;2;relu
94,1.1147137,Dil;2;32;2;relu
95,1.1286973,Dil;2;32;2;relu
96,1.1409597,Dil;2;32;2;relu
97,1.1516175,Dil;2;32;2;relu
98,1.1602648,Dil;2;32;2;relu
99,1.1671354,Dil;2;32;2;relu
100,1.1734394,Dil;2;32;2;relu
101,1.1800779,Dil;2;32;2;relu
102,1.186193,Dil;2;32;2;relu
103,1.1910563,Dil;2;32;2;relu
104,1.1953899,Dil;2;32;2;relu
105,1.2009816,Dil;2;32;2;relu
106,1.2090567,Dil;2;32;2;relu
107,1.219684,Dil;2;32;2;relu
108,1.2319936,Dil;2;32;2;relu
109,1.2456316,Dil;2;32;2;relu
110,1.2598139,Dil;2;32;2;relu
111,1.2727815,Dil;2;32;2;relu
112,1.2838687,Dil;2;32;2;relu
113,1.2937663,Dil;2;32;2;relu
114,1.3026899,Dil;2;32;2;relu
115,1.3104277,Dil;2;32;2;relu
116,1.3169427,Dil;2;32;2;relu
117,1.3224535,Dil;2;32;2;relu
118,1.326679,Dil;2;32;2;relu
119,1.3298575,Dil;2;32;2;relu
120,1.3316013,Dil;2;32;2;relu
121,1.3317608,Dil;2;32;2;relu
122,1.3313041,Dil;2;32;2;relu
123,1.3311607,Dil;2;32;2;relu
124,1.331357,Dil;2;32;2;relu
125,1.3324014,Dil;2;32;2;relu
126,1.3339136,Dil;2;32;2;relu
127,1.3352491,Dil;2;32;2;relu
128,1.3358619,Dil;2;32;2;relu
129,1.3364887,Dil;2;32;2;relu
130,1.3382137,Dil;2;32;2;relu
131,1.34182,Dil;2;32;2;relu
132,1.3472552,Dil;2;32;2;relu
133,1.3538152,Dil;2;32;2;relu
134,1.3602383,Dil;2;32;2;relu
135,1.3647398,Dil;2;32;2;relu
136,1.3666921,Dil;2;32;2;relu
137,1.3673872,Dil;2;32;2;relu
138,1.3686134,Dil;2;32;2;relu
139,1.3709923,Dil;2;32;2;relu
140,1.374583,Dil;2;32;2;relu
141,1.3779962,Dil;2;32;2;relu
142,1.3797748,Dil;2;32;2;relu
143,1.3790634,Dil;2;32;2;relu
144,1.3763778,Dil;2;32;2;relu
145,1.3736004,Dil;2;32;2;relu
146,1.37245,Dil;2;32;2;relu
147,1.3733377,Dil;2;32;2;relu
148,1.3756933,Dil;2;32;2;relu
149,1.3794568,Dil;2;32;2;relu
150,1.3841977,Dil;2;32;2;relu
151,1.3892958,Dil;2;32;2;relu
152,1.3941418,Dil;2;32;2;relu
153,1.3988235,Dil;2;32;2;relu
154,1.4034971,Dil;2;32;2;relu
155,1.4068578,Dil;2;32;2;relu
156,1.4074113,Dil;2;32;2;relu
157,1.4056916,Dil;2;32;2;relu
158,1.4043306,Dil;2;32;2;relu
159,1.4050248,Dil;2;32;2;relu
160,1.4065168,Dil;2;32;2;relu
161,1.4073209,Dil;2;32;2;relu
162,1.4070956,Dil;2;32;2;relu
163,1.406113,Dil;2;32;2;relu
164,1.4052353,Dil;2;32;2;relu
165,1.405763,Dil;2;32;2;relu
166,1.408337,Dil;2;32;2;relu
167,1.4124854,Dil;2;32;2;relu
168,1.416114,Dil;2;32;2;relu
169,1.4168403,Dil;2;32;2;relu
170,1.4141529,Dil;2;32;2;relu
171,1.4093641,Dil;2;32;2;relu
172,1.4040447,Dil;2;32;2;relu
173,1.4001248,Dil;2;32;2;relu
174,1.3987304,Dil;2;32;2;relu
175,1.399622,Dil;2;32;2;relu
176,1.4024192,Dil;2;32;2;relu
177,1.4069793,Dil;2;32;2;relu
178,1.4129987,Dil;2;32;2;relu
179,1.4192115,Dil;2;32;2;relu
180,1.4243829,Dil;2;32;2;relu
181,1.4285146,Dil;2;32;2;relu
182,1.4322621,Dil;2;32;2;relu
183,1.4355862,Dil;2;32;2;relu
184,1.4395298,Dil;2;32;2;relu
185,1.4448941,Dil;2;32;2;relu
186,1.4507188,Dil;2;32;2;relu
187,1.4552836,Dil;2;32;2;relu
188,1.4568486,Dil;2;32;2;relu
189,1.4550347,Dil;2;32;2;relu
190,1.4506927,Dil;2;32;2;relu
191,1.4463532,Dil;2;32;2;relu
192,1.4445484,Dil;2;32;2;relu
193,1.4455882,Dil;2;32;2;relu
194,1.4485505,Dil;2;32;2;relu
195,1.4528611,Dil;2;32;2;relu
196,1.4575435,Dil;2;32;2;relu
197,1.4604964,Dil;2;32;2;relu
198,1.4600965,Dil;2;32;2;relu
199,1.4572154,Dil;2;32;2;relu
200,1.4540238,Dil;2;32;2;relu
1,0.005568471,Dil;2;32;2;relu
2,0.008127037,Dil;2;32;2;relu
3,0.010841193,Dil;2;32;2;relu
4,0.013937135,Dil;2;32;2;relu
5,0.017481225,Dil;2;32;2;relu
6,0.021090643,Dil;2;32;2;relu
7,0.024924673,Dil;2;32;2;relu
8,0.029202359,Dil;2;32;2;relu
9,0.033847153,Dil;2;32;2;relu
10,0.038821828,Dil;2;32;2;relu
11,0.043986775,Dil;2;32;2;relu
12,0.049053747,Dil;2;32;2;relu
13,0.05392946,Dil;2;32;2;relu
14,0.059473585,Dil;2;32;2;relu
15,0.06579074,Dil;2;32;2;relu
16,0.07264743,Dil;2;32;2;relu
17,0.08057175,Dil;2;32;2;relu
18,0.08919975,Dil;2;32;2;relu
19,0.098421946,Dil;2;32;2;relu
20,0.10706666,Dil;2;32;2;relu
21,0.11534263,Dil;2;32;2;relu
22,0.12478815,Dil;2;32;2;relu
23,0.13602027,Dil;2;32;2;relu
24,0.14873143,Dil;2;32;2;relu
25,0.16199459,Dil;2;32;2;relu
26,0.1749055,Dil;2;32;2;relu
27,0.18582678,Dil;2;32;2;relu
28,0.19377153,Dil;2;32;2;relu
29,0.1993265,Dil;2;32;2;relu
30,0.20404607,Dil;2;32;2;relu
31,0.21050213,Dil;2;32;2;relu
32,0.21996415,Dil;2;32;2;relu
33,0.23263267,Dil;2;32;2;relu
34,0.24809131,Dil;2;32;2;relu
35,0.26487666,Dil;2;32;2;relu
36,0.2809017,Dil;2;32;2;relu
37,0.29480943,Dil;2;32;2;relu
38,0.30789822,Dil;2;32;2;relu
39,0.32373536,Dil;2;32;2;relu
40,0.3422564,Dil;2;32;2;relu
41,0.36211607,Dil;2;32;2;relu
42,0.38214615,Dil;2;32;2;relu
43,0.40114504,Dil;2;32;2;relu
44,0.41789287,Dil;2;32;2;relu
45,0.43231767,Dil;2;32;2;relu
46,0.4461225,Dil;2;32;2;relu
47,0.46050215,Dil;2;32;2;relu
48,0.47537014,Dil;2;32;2;relu
49,0.49031436,Dil;2;32;2;relu
50,0.5048238,Dil;2;32;2;relu
51,0.51944757,Dil;2;32;2;relu
52,0.5345585,Dil;2;32;2;relu
53,0.5504448,Dil;2;32;2;relu
54,0.5682119,Dil;2;32;2;relu
55,0.5890978,Dil;2;32;2;relu
56,0.61185604,Dil;2;32;2;relu
57,0.6346759,Dil;2;32;2;relu
58,0.656067,Dil;2;32;2;relu
59,0.67528903,Dil;2;32;2;relu
60,0.6924088,Dil;2;32;2;relu
61,0.7089356,Dil;2;32;2;relu
62,0.72725993,Dil;2;32;2;relu
63,0.7474961,Dil;2;32;2;relu
64,0.76867956,Dil;2;32;2;relu
65,0.7907012,Dil;2;32;2;relu
66,0.81364954,Dil;2;32;2;relu
67,0.8371086,Dil;2;32;2;relu
68,0.8608489,Dil;2;32;2;relu
69,0.88532114,Dil;2;32;2;relu
70,0.90953916,Dil;2;32;2;relu
71,0.93191546,Dil;2;32;2;relu
72,0.9515725,Dil;2;32;2;relu
73,0.9683674,Dil;2;32;2;relu
74,0.9830929,Dil;2;32;2;relu
75,0.9960612,Dil;2;32;2;relu
76,1.006604,Dil;2;32;2;relu
77,1.0153599,Dil;2;32;2;relu
78,1.0235591,Dil;2;32;2;relu
79,1.0320632,Dil;2;32;2;relu
80,1.0413178,Dil;2;32;2;relu
81,1.052236,Dil;2;32;2;relu
82,1.0652114,Dil;2;32;2;relu
83,1.0801352,Dil;2;32;2;relu
84,1.0966183,Dil;2;32;2;relu
85,1.1142526,Dil;2;32;2;relu
86,1.1319706,Dil;2;32;2;relu
87,1.1491882,Dil;2;32;2;relu
88,1.1661234,Dil;2;32;2;relu
89,1.1832852,Dil;2;32;2;relu
90,1.200975,Dil;2;32;2;relu
91,1.2191638,Dil;2;32;2;relu
92,1.2368357,Dil;2;32;2;relu
93,1.253506,Dil;2;32;2;relu
94,1.2687383,Dil;2;32;2;relu
95,1.2823225,Dil;2;32;2;relu
96,1.2934239,Dil;2;32;2;relu
97,1.3016443,Dil;2;32;2;relu
98,1.3071463,Dil;2;32;2;relu
99,1.3109055,Dil;2;32;2;relu
100,1.3134792,Dil;2;32;2;relu
101,1.3143573,Dil;2;32;2;relu
102,1.3132975,Dil;2;32;2;relu
103,1.3114504,Dil;2;32;2;relu
104,1.3106923,Dil;2;32;2;relu
105,1.312112,Dil;2;32;2;relu
106,1.3156738,Dil;2;32;2;relu
107,1.3212225,Dil;2;32;2;relu
108,1.3287141,Dil;2;32;2;relu
109,1.3380443,Dil;2;32;2;relu
110,1.3484024,Dil;2;32;2;relu
111,1.356936,Dil;2;32;2;relu
112,1.3614366,Dil;2;32;2;relu
113,1.3621427,Dil;2;32;2;relu
114,1.3601632,Dil;2;32;2;relu
115,1.3558598,Dil;2;32;2;relu
116,1.3501247,Dil;2;32;2;relu
117,1.3451807,Dil;2;32;2;relu
118,1.3423383,Dil;2;32;2;relu
119,1.3420415,Dil;2;32;2;relu
120,1.3439012,Dil;2;32;2;relu
121,1.3468142,Dil;2;32;2;relu
122,1.349386,Dil;2;32;2;relu
123,1.3509222,Dil;2;32;2;relu
124,1.351709,Dil;2;32;2;relu
125,1.3523903,Dil;2;32;2;relu
126,1.3538381,Dil;2;32;2;relu
127,1.3558068,Dil;2;32;2;relu
128,1.3577454,Dil;2;32;2;relu
129,1.3599716,Dil;2;32;2;relu
130,1.3628708,Dil;2;32;2;relu
131,1.366816,Dil;2;32;2;relu
132,1.3718948,Dil;2;32;2;relu
133,1.3784137,Dil;2;32;2;relu
134,1.3864734,Dil;2;32;2;relu
135,1.3949746,Dil;2;32;2;relu
136,1.4018124,Dil;2;32;2;relu
137,1.4064851,Dil;2;32;2;relu
138,1.40942,Dil;2;32;2;relu
139,1.4113293,Dil;2;32;2;relu
140,1.4128925,Dil;2;32;2;relu
141,1.4147516,Dil;2;32;2;relu
142,1.4167228,Dil;2;32;2;relu
143,1.4181271,Dil;2;32;2;relu
144,1.4189075,Dil;2;32;2;relu
145,1.4192973,Dil;2;32;2;relu
146,1.4192731,Dil;2;32;2;relu
147,1.4186854,Dil;2;32;2;relu
148,1.4175924,Dil;2;32;2;relu
149,1.4159299,Dil;2;32;2;relu
150,1.4133625,Dil;2;32;2;relu
151,1.4104681,Dil;2;32;2;relu
152,1.4082197,Dil;2;32;2;relu
153,1.4069693,Dil;2;32;2;relu
154,1.4069479,Dil;2;32;2;relu
155,1.4076126,Dil;2;32;2;relu
156,1.4080778,Dil;2;32;2;relu
157,1.4086292,Dil;2;32;2;relu
158,1.4107854,Dil;2;32;2;relu
159,1.4158084,Dil;2;32;2;relu
160,1.4226409,Dil;2;32;2;relu
161,1.4295442,Dil;2;32;2;relu
162,1.4353157,Dil;2;32;2;relu
163,1.4392793,Dil;2;32;2;relu
164,1.440643,Dil;2;32;2;relu
165,1.43879,Dil;2;32;2;relu
166,1.4335399,Dil;2;32;2;relu
167,1.4264898,Dil;2;32;2;relu
168,1.4196618,Dil;2;32;2;relu
169,1.413806,Dil;2;32;2;relu
170,1.4097712,Dil;2;32;2;relu
171,1.4080575,Dil;2;32;2;relu
172,1.4079692,Dil;2;32;2;relu
173,1.4086012,Dil;2;32;2;relu
174,1.4093539,Dil;2;32;2;relu
175,1.4091783,Dil;2;32;2;relu
176,1.4072495,Dil;2;32;2;relu
177,1.4050686,Dil;2;32;2;relu
178,1.4047463,Dil;2;32;2;relu
179,1.4064419,Dil;2;32;2;relu
180,1.4081708,Dil;2;32;2;relu
181,1.4095007,Dil;2;32;2;relu
182,1.4111062,Dil;2;32;2;relu
183,1.4129788,Dil;2;32;2;relu
184,1.4138737,Dil;2;32;2;relu
185,1.4126654,Dil;2;32;2;relu
186,1.4085567,Dil;2;32;2;relu
187,1.4014452,Dil;2;32;2;relu
188,1.3926052,Dil;2;32;2;relu
189,1.3834051,Dil;2;32;2;relu
190,1.374885,Dil;2;32;2;relu
191,1.3688809,Dil;2;32;2;relu
192,1.3676698,Dil;2;32;2;relu
193,1.371925,Dil;2;32;2;relu
194,1.3803566,Dil;2;32;2;relu
195,1.3902447,Dil;2;32;2;relu
196,1.3990085,Dil;2;32;2;relu
197,1.4046804,Dil;2;32;2;relu
198,1.406696,Dil;2;32;2;relu
199,1.406468,Dil;2;32;2;relu
200,1.4059846,Dil;2;32;2;relu
1,0.0045392546,Dil;2;32;2;relu
2,0.00674509,Dil;2;32;2;relu
3,0.008862262,Dil;2;32;2;relu
4,0.011395234,Dil;2;32;2;relu
5,0.014265409,Dil;2;32;2;relu
6,0.017227823,Dil;2;32;2;relu
7,0.02037453,Dil;2;32;2;relu
8,0.023330735,Dil;2;32;2;relu
9,0.026288416,Dil;2;32;2;relu
10,0.029713828,Dil;2;32;2;relu
11,0.033588227,Dil;2;32;2;relu
12,0.037784215,Dil;2;32;2;relu
13,0.042246643,Dil;2;32;2;relu
14,0.047323998,Dil;2;32;2;relu
15,0.052247908,Dil;2;32;2;relu
16,0.056728285,Dil;2;32;2;relu
17,0.060627285,Dil;2;32;2;relu
18,0.06474068,Dil;2;32;2;relu
19,0.06935246,Dil;2;32;2;relu
20,0.073635064,Dil;2;32;2;relu
21,0.07724898,Dil;2;32;2;relu
22,0.081265815,Dil;2;32;2;relu
23,0.08688312,Dil;2;32;2;relu
24,0.09371055,Dil;2;32;2;relu
25,0.10149849,Dil;2;32;2;relu
26,0.10967686,Dil;2;32;2;relu
27,0.1183005,Dil;2;32;2;relu
28,0.12706716,Dil;2;32;2;relu
29,0.13602418,Dil;2;32;2;relu
30,0.14496359,Dil;2;32;2;relu
31,0.15474445,Dil;2;32;2;relu
32,0.16610402,Dil;2;32;2;relu
33,0.17825462,Dil;2;32;2;relu
34,0.18974571,Dil;2;32;2;relu
35,0.19994034,Dil;2;32;2;relu
36,0.20948789,Dil;2;32;2;relu
37,0.21921746,Dil;2;32;2;relu
38,0.2289895,Dil;2;32;2;relu
39,0.23952883,Dil;2;32;2;relu
40,0.25232995,Dil;2;32;2;relu
41,0.26714098,Dil;2;32;2;relu
42,0.28271633,Dil;2;32;2;relu
43,0.2977938,Dil;2;32;2;relu
44,0.3127788,Dil;2;32;2;relu
45,0.32892564,Dil;2;32;2;relu
46,0.34694567,Dil;2;32;2;relu
47,0.36626053,Dil;2;32;2;relu
48,0.38531443,Dil;2;32;2;relu
49,0.4044279,Dil;2;32;2;relu
50,0.42402992,Dil;2;32;2;relu
51,0.4437063,Dil;2;32;2;relu
52,0.46245226,Dil;2;32;2;relu
53,0.47994956,Dil;2;32;2;relu
54,0.49637607,Dil;2;32;2;relu
55,0.5115576,Dil;2;32;2;relu
56,0.5258029,Dil;2;32;2;relu
57,0.54020417,Dil;2;32;2;relu
58,0.5559025,Dil;2;32;2;relu
59,0.57349825,Dil;2;32;2;relu
60,0.59228957,Dil;2;32;2;relu
61,0.6118003,Dil;2;32;2;relu
62,0.6315428,Dil;2;32;2;relu
63,0.6514788,Dil;2;32;2;relu
64,0.6720737,Dil;2;32;2;relu
65,0.69398963,Dil;2;32;2;relu
66,0.7178883,Dil;2;32;2;relu
67,0.74319947,Dil;2;32;2;relu
68,0.76762205,Dil;2;32;2;relu
69,0.7895738,Dil;2;32;2;relu
70,0.8083296,Dil;2;32;2;relu
71,0.82527477,Dil;2;32;2;relu
72,0.84270275,Dil;2;32;2;relu
73,0.86151505,Dil;2;32;2;relu
74,0.88020515,Dil;2;32;2;relu
75,0.89617836,Dil;2;32;2;relu
76,0.90872824,Dil;2;32;2;relu
77,0.9193097,Dil;2;32;2;relu
78,0.9291472,Dil;2;32;2;relu
79,0.9390795,Dil;2;32;2;relu
80,0.95068616,Dil;2;32;2;relu
81,0.96530527,Dil;2;32;2;relu
82,0.9828937,Dil;2;32;2;relu
83,1.0030742,Dil;2;32;2;relu
84,1.0246681,Dil;2;32;2;relu
85,1.0461562,Dil;2;32;2;relu
86,1.0667704,Dil;2;32;2;relu
87,1.0858325,Dil;2;32;2;relu
88,1.1029365,Dil;2;32;2;relu
89,1.1180893,Dil;2;32;2;relu
90,1.1312675,Dil;2;32;2;relu
91,1.1428614,Dil;2;32;2;relu
92,1.1536409,Dil;2;32;2;relu
93,1.1647271,Dil;2;32;2;relu
94,1.1769984,Dil;2;32;2;relu
95,1.1892544,Dil;2;32;2;relu
96,1.1995674,Dil;2;32;2;relu
97,1.2070403,Dil;2;32;2;relu
98,1.2119669,Dil;2;32;2;relu
99,1.2155896,Dil;2;32;2;relu
100,1.2203894,Dil;2;32;2;relu
101,1.2285457,Dil;2;32;2;relu
102,1.2394518,Dil;2;32;2;relu
103,1.2508847,Dil;2;32;2;relu
104,1.2623667,Dil;2;32;2;relu
105,1.2739806,Dil;2;32;2;relu
106,1.285973,Dil;2;32;2;relu
107,1.2981017,Dil;2;32;2;relu
108,1.3095028,Dil;2;32;2;relu
109,1.3188984,Dil;2;32;2;relu
110,1.3256751,Dil;2;32;2;relu
111,1.3294623,Dil;2;32;2;relu
112,1.331126,Dil;2;32;2;relu
113,1.331797,Dil;2;32;2;relu
114,1.3322141,Dil;2;32;2;relu
115,1.3327683,Dil;2;32;2;relu
116,1.3330613,Dil;2;32;2;relu
117,1.3329724,Dil;2;32;2;relu
118,1.3336877,Dil;2;32;2;relu
119,1.335757,Dil;2;32;2;relu
120,1.3394916,Dil;2;32;2;relu
121,1.3452747,Dil;2;32;2;relu
122,1.3533802,Dil;2;32;2;relu
123,1.3641605,Dil;2;32;2;relu
124,1.3768948,Dil;2;32;2;relu
125,1.3896089,Dil;2;32;2;relu
126,1.399192,Dil;2;32;2;relu
127,1.4046378,Dil;2;32;2;relu
128,1.4077704,Dil;2;32;2;relu
129,1.4111208,Dil;2;32;2;relu
130,1.4153131,Dil;2;32;2;relu
131,1.4190805,Dil;2;32;2;relu
132,1.4211931,Dil;2;32;2;relu
133,1.4212915,Dil;2;32;2;relu
134,1.4196264,Dil;2;32;2;relu
135,1.4167942,Dil;2;32;2;relu
136,1.4133579,Dil;2;32;2;relu
137,1.4096639,Dil;2;32;2;relu
138,1.4052391,Dil;2;32;2;relu
139,1.3993843,Dil;2;32;2;relu
140,1.3920213,Dil;2;32;2;relu
141,1.3848228,Dil;2;32;2;relu
142,1.3792305,Dil;2;32;2;relu
143,1.3752247,Dil;2;32;2;relu
144,1.3723534,Dil;2;32;2;relu
145,1.3705562,Dil;2;32;2;relu
146,1.3702104,Dil;2;32;2;relu
147,1.3719434,Dil;2;32;2;relu
148,1.3762869,Dil;2;32;2;relu
149,1.3832605,Dil;2;32;2;relu
150,1.3919224,Dil;2;32;2;relu
151,1.4007754,Dil;2;32;2;relu
152,1.4081578,Dil;2;32;2;relu
153,1.4133056,Dil;2;32;2;relu
154,1.4160348,Dil;2;32;2;relu
155,1.4168628,Dil;2;32;2;relu
156,1.4162495,Dil;2;32;2;relu
157,1.41557,Dil;2;32;2;relu
158,1.4181533,Dil;2;32;2;relu
159,1.4255803,Dil;2;32;2;relu
160,1.4351575,Dil;2;32;2;relu
161,1.4431072,Dil;2;32;2;relu
162,1.4473913,Dil;2;32;2;relu
163,1.4477146,Dil;2;32;2;relu
164,1.4457878,Dil;2;32;2;relu
165,1.4446242,Dil;2;32;2;relu
166,1.4453199,Dil;2;32;2;relu
167,1.4475676,Dil;2;32;2;relu
168,1.4501295,Dil;2;32;2;relu
169,1.4515306,Dil;2;32;2;relu
170,1.4516582,Dil;2;32;2;relu
171,1.4511313,Dil;2;32;2;relu
172,1.4504842,Dil;2;32;2;relu
173,1.4503096,Dil;2;32;2;relu
174,1.4510032,Dil;2;32;2;relu
175,1.4516869,Dil;2;32;2;relu
176,1.4510329,Dil;2;32;2;relu
177,1.4486763,Dil;2;32;2;relu
178,1.4459479,Dil;2;32;2;relu
179,1.4442728,Dil;2;32;2;relu
180,1.4434453,Dil;2;32;2;relu
181,1.4427634,Dil;2;32;2;relu
182,1.4425569,Dil;2;32;2;relu
183,1.442792,Dil;2;32;2;relu
184,1.4432546,Dil;2;32;2;relu
185,1.4432899,Dil;2;32;2;relu
186,1.4422224,Dil;2;32;2;relu
187,1.4403242,Dil;2;32;2;relu
188,1.437451,Dil;2;32;2;relu
189,1.4323758,Dil;2;32;2;relu
190,1.4252584,Dil;2;32;2;relu
191,1.4181685,Dil;2;32;2;relu
192,1.413006,Dil;2;32;2;relu
193,1.4095595,Dil;2;32;2;relu
194,1.4072905,Dil;2;32;2;relu
195,1.4059373,Dil;2;32;2;relu
196,1.4041005,Dil;2;32;2;relu
197,1.400341,Dil;2;32;2;relu
198,1.3946766,Dil;2;32;2;relu
199,1.387924,Dil;2;32;2;relu
200,1.3820015,Dil;2;32;2;relu
1,0.00407209,Dil;2;32;2;relu
2,0.005926761,Dil;2;32;2;relu
3,0.0075869574,Dil;2;32;2;relu
4,0.009399088,Dil;2;32;2;relu
5,0.011527722,Dil;2;32;2;relu
6,0.013928483,Dil;2;32;2;relu
7,0.016709518,Dil;2;32;2;relu
